Plant_ID	Experiment	Line	Site	Block	Cohort
9_0896	ecotypes	SILLow.5	Sil	9_19	2009
9_0897	ecotypes	MAH.46.A	Sil	9_19	2009
9_0898	ecotypes	SILLow.2	Sil	9_19	2009
9_0899	ecotypes	SILLow.8	Sil	9_19	2009
9_0900	ecotypes	PAR.22.A2	Sil	9_19	2009
9_0901	ecotypes	PAR.29.B2	Sil	9_19	2009
9_0902	ecotypes	JAM.7.B	Sil	9_19	2009
9_0903	ecotypes	MIL.24.A	Sil	9_19	2009
9_0904	ecotypes	MIL.68.B	Sil	9_19	2009
9_0905	ecotypes	PAR.19.B	Sil	9_19	2009
9_0906	ecotypes	MIL.60.A	Sil	9_19	2009
9_0907	ecotypes	MAH.5.A	Sil	9_19	2009
9_0908	ecotypes	PAR.10.A6	Sil	9_19	2009
9_0909	ecotypes	MIL.70.A	Sil	9_19	2009
9_0910	ecotypes	JAM.16.A	Sil	9_19	2009
9_0911	ecotypes	JAM.22.A	Sil	9_19	2009
9_0912	ecotypes	PAR.13.A	Sil	9_19	2009
9_0913	ecotypes	MAH.13.A	Mil	9_20	2009
9_0914	ecotypes	MIL.32.A1	Mil	9_20	2009
9_0915	ecotypes	MIL.50.A	Mil	9_20	2009
9_0916	ecotypes	JAM.16.A	Mil	9_20	2009
9_0917	ecotypes	MIL.70.A	Mil	9_20	2009
9_0918	ecotypes	MAH.48.A	Mil	9_20	2009
9_0919	ecotypes	JAM.19.B	Mil	9_20	2009
9_0920	ecotypes	MAH.8.A1	Mil	9_20	2009
9_0921	ecotypes	MIL.20.B	Mil	9_20	2009
9_0922	ecotypes	MAH.11.A	Mil	9_20	2009
9_0923	ecotypes	SILupper.2	Mil	9_20	2009
9_0924	ecotypes	MIL.21.B2	Mil	9_20	2009
9_0925	ecotypes	JAM.40.A	Mil	9_20	2009
9_0926	ecotypes	PAR.29.B2	Mil	9_20	2009
9_0927	ecotypes	MAH.46.A	Mil	9_20	2009
9_0928	ecotypes	MAH.5.A	Mil	9_20	2009
9_0929	ecotypes	PAR.22.A2	Mil	9_20	2009
9_0930	ecotypes	SILLow.5	Mil	9_20	2009
9_0931	ecotypes	MAH.9.B	Mil	9_20	2009
9_0932	ecotypes	MIL.54.A	Mil	9_20	2009
9_0933	ecotypes	JAM.26.A	Mil	9_20	2009
9_0934	ecotypes	SILLow.1	Mil	9_20	2009
9_0935	ecotypes	MAH.38.B	Mil	9_20	2009
9_0936	ecotypes	MAH.16.A	Mil	9_20	2009
9_0937	ecotypes	PAR.7.B1	Mil	9_20	2009
9_0938	ecotypes	PAR.13.A	Mil	9_20	2009
9_0939	ecotypes	SILLow.2	Mil	9_20	2009
9_0940	ecotypes	SILLow.8	Mil	9_20	2009
9_0941	ecotypes	PAR.10.A6	Mil	9_20	2009
9_0942	ecotypes	MIL.53.A	Mil	9_20	2009
9_0943	ecotypes	JAM.1.A	Mil	9_20	2009
9_0944	ecotypes	JAM.7.B	Mil	9_20	2009
9_0945	ecotypes	PAR.8.B1	Mil	9_20	2009
9_0946	ecotypes	MIL.68.B	Mil	9_20	2009
9_0947	ecotypes	SILLow.3	Mil	9_20	2009
9_0948	ecotypes	JAM.15.A	Mil	9_20	2009
9_0949	ecotypes	SILLow.7	Mil	9_20	2009
9_0950	ecotypes	MAH.37.A	Mil	9_20	2009
9_0951	ecotypes	PAR.17.A1	Mil	9_20	2009
9_0952	ecotypes	PAR.19.B	Mil	9_20	2009
9_0953	ecotypes	PAR.9.A1	Mil	9_20	2009
9_0954	ecotypes	MIL.24.A	Mil	9_20	2009
9_0955	ecotypes	PAR.21.B2	Mil	9_20	2009
9_0956	ecotypes	JAM.22.A	Mil	9_20	2009
9_0957	ecotypes	SILLow.6	Mil	9_20	2009
9_0958	ecotypes	MIL.60.A	Mil	9_20	2009
9_0959	ecotypes	JAM.6.A	Mil	9_20	2009
9_0960	ecotypes	JAM.17.A	Mil	9_20	2009
9_0961	ecotypes	SILupper.2	Mah	9_21	2009
9_0962	ecotypes	MAH.11.A	Mah	9_21	2009
9_0963	ecotypes	MAH.37.A	Mah	9_21	2009
9_0964	ecotypes	PAR.10.A6	Mah	9_21	2009
9_0965	ecotypes	JAM.17.A	Mah	9_21	2009
9_0966	ecotypes	MAH.5.A	Mah	9_21	2009
9_0967	ecotypes	JAM.16.A	Mah	9_21	2009
9_0968	ecotypes	MAH.13.A	Mah	9_21	2009
9_0969	ecotypes	JAM.15.A	Mah	9_21	2009
9_0970	ecotypes	MIL.68.B	Mah	9_21	2009
9_0971	ecotypes	PAR.9.A1	Mah	9_21	2009
9_0972	ecotypes	JAM.40.A	Mah	9_21	2009
9_0973	ecotypes	MIL.60.A	Mah	9_21	2009
9_0974	ecotypes	MAH.46.A	Mah	9_21	2009
9_0975	ecotypes	PAR.8.B1	Mah	9_21	2009
9_0976	ecotypes	JAM.1.A	Mah	9_21	2009
9_0977	ecotypes	MIL.21.B2	Mah	9_21	2009
9_0978	ecotypes	SILLow.2	Mah	9_21	2009
9_0979	ecotypes	MIL.70.A	Mah	9_21	2009
9_0980	ecotypes	JAM.26.A	Mah	9_21	2009
9_0981	ecotypes	SILLow.8	Mah	9_21	2009
9_0982	ecotypes	MAH.8.A1	Mah	9_21	2009
9_0983	ecotypes	JAM.22.A	Mah	9_21	2009
9_0984	ecotypes	SILLow.5	Mah	9_21	2009
9_0985	ecotypes	MAH.48.A	Mah	9_21	2009
9_0986	ecotypes	JAM.6.A	Mah	9_21	2009
9_0987	ecotypes	MAH.16.A	Mah	9_21	2009
9_0988	ecotypes	PAR.13.A	Mah	9_21	2009
9_0989	ecotypes	MIL.54.A	Mah	9_21	2009
9_0990	ecotypes	PAR.22.A2	Mah	9_21	2009
9_0991	ecotypes	MAH.38.B	Mah	9_21	2009
9_0992	ecotypes	PAR.21.B2	Mah	9_21	2009
9_0993	ecotypes	MIL.32.A1	Mah	9_21	2009
9_0994	ecotypes	MIL.20.B	Mah	9_21	2009
9_0995	ecotypes	MIL.50.A	Mah	9_21	2009
9_0996	ecotypes	MAH.9.B	Mah	9_21	2009
9_0997	ecotypes	PAR.7.B1	Mah	9_21	2009
9_0998	ecotypes	SILLow.7	Mah	9_21	2009
9_0999	ecotypes	MIL.53.A	Mah	9_21	2009
9_1000	ecotypes	SILLow.6	Mah	9_21	2009
9_1001	ecotypes	PAR.19.B	Mah	9_21	2009
9_1002	ecotypes	JAM.7.B	Mah	9_21	2009
9_1003	ecotypes	PAR.29.B2	Mah	9_21	2009
9_1004	ecotypes	MIL.24.A	Mah	9_21	2009
9_1005	ecotypes	JAM.19.B	Mah	9_21	2009
9_1006	ecotypes	SILLow.3	Mah	9_21	2009
9_1007	ecotypes	SILLow.1	Mah	9_21	2009
9_1008	ecotypes	PAR.17.A1	Mah	9_21	2009
9_1009	ecotypes	PAR.21.B2	Jam	9_22	2009
9_1010	ecotypes	PAR.19.B	Jam	9_22	2009
9_1011	ecotypes	MAH.13.A	Jam	9_22	2009
9_1012	ecotypes	JAM.22.A	Jam	9_22	2009
9_1013	ecotypes	PAR.22.A2	Jam	9_22	2009
9_1014	ecotypes	JAM.17.A	Jam	9_22	2009
9_1015	ecotypes	SILLow.6	Jam	9_22	2009
9_1016	ecotypes	JAM.6.A	Jam	9_22	2009
9_1017	ecotypes	MAH.46.A	Jam	9_22	2009
9_1018	ecotypes	JAM.19.B	Jam	9_22	2009
9_1019	ecotypes	SILupper.2	Jam	9_22	2009
9_1020	ecotypes	JAM.26.A	Jam	9_22	2009
9_1021	ecotypes	PAR.13.A	Jam	9_22	2009
9_1022	ecotypes	MIL.50.A	Jam	9_22	2009
9_1023	ecotypes	MIL.68.B	Jam	9_22	2009
9_1024	ecotypes	MIL.21.B2	Jam	9_22	2009
9_1025	ecotypes	MAH.11.A	Jam	9_22	2009
9_1026	ecotypes	MAH.5.A	Jam	9_22	2009
9_1027	ecotypes	MAH.8.A1	Jam	9_22	2009
9_1028	ecotypes	PAR.7.B1	Jam	9_22	2009
9_1029	ecotypes	SILLow.7	Jam	9_22	2009
9_1030	ecotypes	MIL.53.A	Jam	9_22	2009
9_1031	ecotypes	MAH.16.A	Jam	9_22	2009
9_1032	ecotypes	JAM.15.A	Jam	9_22	2009
9_1033	ecotypes	MIL.70.A	Jam	9_22	2009
9_1034	ecotypes	PAR.8.B1	Jam	9_22	2009
9_1035	ecotypes	MIL.60.A	Jam	9_22	2009
9_1036	ecotypes	MIL.24.A	Jam	9_22	2009
9_1037	ecotypes	JAM.40.A	Jam	9_22	2009
9_1038	ecotypes	JAM.16.A	Jam	9_22	2009
9_1039	ecotypes	MAH.37.A	Jam	9_22	2009
9_1040	ecotypes	SILLow.8	Jam	9_22	2009
9_1041	ecotypes	JAM.1.A	Jam	9_22	2009
9_1042	ecotypes	PAR.17.A1	Jam	9_22	2009
9_1043	ecotypes	MIL.32.A1	Jam	9_22	2009
9_1044	ecotypes	PAR.29.B2	Jam	9_22	2009
9_1045	ecotypes	PAR.9.A1	Jam	9_22	2009
9_1046	ecotypes	SILLow.3	Jam	9_22	2009
9_1047	ecotypes	MAH.48.A	Jam	9_22	2009
9_1048	ecotypes	SILLow.2	Jam	9_22	2009
9_1049	ecotypes	MAH.38.B	Jam	9_22	2009
9_1050	ecotypes	SILLow.5	Jam	9_22	2009
9_1051	ecotypes	MIL.54.A	Jam	9_22	2009
9_1052	ecotypes	MIL.20.B	Jam	9_22	2009
9_1053	ecotypes	MAH.9.B	Jam	9_22	2009
9_1054	ecotypes	PAR.10.A6	Jam	9_22	2009
9_1055	ecotypes	SILLow.1	Jam	9_22	2009
9_1056	ecotypes	JAM.7.B	Jam	9_22	2009
9_1057	ecotypes	MAH.13.A	Sil	9_23	2009
9_1058	ecotypes	MIL.53.A	Sil	9_23	2009
9_1059	ecotypes	SILLow.7	Sil	9_23	2009
9_1060	ecotypes	PAR.8.B1	Sil	9_23	2009
9_1061	ecotypes	MIL.54.A	Sil	9_23	2009
9_1062	ecotypes	MIL.24.A	Sil	9_23	2009
9_1063	ecotypes	SILLow.2	Sil	9_23	2009
9_1064	ecotypes	PAR.29.B2	Sil	9_23	2009
9_1065	ecotypes	MAH.37.A	Sil	9_23	2009
9_1066	ecotypes	JAM.7.B	Sil	9_23	2009
9_1067	ecotypes	SILLow.3	Sil	9_23	2009
9_1068	ecotypes	MAH.16.A	Sil	9_23	2009
9_1069	ecotypes	JAM.40.A	Sil	9_23	2009
9_1070	ecotypes	MAH.11.A	Sil	9_23	2009
9_1071	ecotypes	SILupper.2	Sil	9_23	2009
9_1072	ecotypes	MIL.60.A	Sil	9_23	2009
9_1073	ecotypes	MAH.46.A	Sil	9_23	2009
9_1074	ecotypes	SILLow.6	Sil	9_23	2009
9_1075	ecotypes	MIL.68.B	Sil	9_23	2009
9_1076	ecotypes	MAH.5.A	Sil	9_23	2009
9_1077	ecotypes	JAM.22.A	Sil	9_23	2009
9_1078	ecotypes	MIL.32.A1	Sil	9_23	2009
9_1079	ecotypes	JAM.16.A	Sil	9_23	2009
9_1080	ecotypes	SILLow.1	Sil	9_23	2009
9_1081	ecotypes	PAR.10.A6	Sil	9_23	2009
9_1082	ecotypes	PAR.7.B1	Sil	9_23	2009
9_1083	ecotypes	PAR.13.A	Sil	9_23	2009
9_1084	ecotypes	MIL.70.A	Sil	9_23	2009
9_1085	ecotypes	MIL.21.B2	Sil	9_23	2009
9_1086	ecotypes	PAR.17.A1	Sil	9_23	2009
9_1087	ecotypes	JAM.1.A	Sil	9_23	2009
9_1088	ecotypes	PAR.21.B2	Sil	9_23	2009
9_1089	ecotypes	MIL.50.A	Sil	9_23	2009
9_1090	ecotypes	JAM.19.B	Sil	9_23	2009
9_1091	ecotypes	MIL.20.B	Sil	9_23	2009
9_1092	ecotypes	MAH.38.B	Sil	9_23	2009
9_1093	ecotypes	SILLow.5	Sil	9_23	2009
9_1094	ecotypes	PAR.19.B	Sil	9_23	2009
9_1095	ecotypes	JAM.15.A	Sil	9_23	2009
9_1096	ecotypes	PAR.22.A2	Sil	9_23	2009
9_1097	ecotypes	JAM.6.A	Sil	9_23	2009
9_1098	ecotypes	MAH.9.B	Sil	9_23	2009
9_1099	ecotypes	SILLow.8	Sil	9_23	2009
9_1100	ecotypes	MAH.8.A1	Sil	9_23	2009
9_1101	ecotypes	JAM.17.A	Sil	9_23	2009
9_1102	ecotypes	JAM.26.A	Sil	9_23	2009
9_1103	ecotypes	MAH.48.A	Sil	9_23	2009
9_1104	ecotypes	PAR.9.A1	Sil	9_23	2009
9_1105	ecotypes	JAM.17.A	Mil	9_24	2009
9_1106	ecotypes	MAH.13.A	Mil	9_24	2009
9_1107	ecotypes	PAR.22.A2	Mil	9_24	2009
9_1108	ecotypes	JAM.6.A	Mil	9_24	2009
9_1109	ecotypes	SILLow.2	Mil	9_24	2009
9_1110	ecotypes	SILLow.1	Mil	9_24	2009
9_1111	ecotypes	JAM.15.A	Mil	9_24	2009
9_1112	ecotypes	JAM.19.B	Mil	9_24	2009
9_1113	ecotypes	MAH.46.A	Mil	9_24	2009
9_1114	ecotypes	MAH.11.A	Mil	9_24	2009
9_1115	ecotypes	MIL.32.A1	Mil	9_24	2009
9_1116	ecotypes	SILLow.7	Mil	9_24	2009
9_1117	ecotypes	MAH.48.A	Mil	9_24	2009
9_1118	ecotypes	SILLow.6	Mil	9_24	2009
9_1119	ecotypes	PAR.7.B1	Mil	9_24	2009
9_1120	ecotypes	MIL.70.A	Mil	9_24	2009
9_1121	ecotypes	MAH.8.A1	Mil	9_24	2009
9_1122	ecotypes	JAM.7.B	Mil	9_24	2009
9_1123	ecotypes	JAM.22.A	Mil	9_24	2009
9_1124	ecotypes	PAR.8.B1	Mil	9_24	2009
9_1125	ecotypes	MIL.21.B2	Mil	9_24	2009
9_1126	ecotypes	MIL.53.A	Mil	9_24	2009
9_1127	ecotypes	PAR.21.B2	Mil	9_24	2009
9_1128	ecotypes	MAH.9.B	Mil	9_24	2009
9_1129	ecotypes	JAM.40.A	Mil	9_24	2009
9_1130	ecotypes	MIL.60.A	Mil	9_24	2009
9_1131	ecotypes	SILLow.3	Mil	9_24	2009
9_1132	ecotypes	JAM.26.A	Mil	9_24	2009
9_1133	ecotypes	MIL.68.B	Mil	9_24	2009
9_1134	ecotypes	PAR.10.A6	Mil	9_24	2009
9_1135	ecotypes	PAR.19.B	Mil	9_24	2009
9_1136	ecotypes	MAH.37.A	Mil	9_24	2009
9_1137	ecotypes	JAM.1.A	Mil	9_24	2009
9_1138	ecotypes	MIL.54.A	Mil	9_24	2009
9_1139	ecotypes	MAH.5.A	Mil	9_24	2009
9_1140	ecotypes	SILLow.8	Mil	9_24	2009
9_1141	ecotypes	MAH.38.B	Mil	9_24	2009
9_1142	ecotypes	JAM.16.A	Mil	9_24	2009
9_1143	ecotypes	PAR.13.A	Mil	9_24	2009
9_1144	ecotypes	MIL.50.A	Mil	9_24	2009
9_1145	ecotypes	PAR.9.A1	Mil	9_24	2009
9_1146	ecotypes	MIL.20.B	Mil	9_24	2009
9_1147	ecotypes	SILupper.2	Mil	9_24	2009
9_1148	ecotypes	SILLow.5	Mil	9_24	2009
9_1149	ecotypes	MAH.16.A	Mil	9_24	2009
9_1150	ecotypes	PAR.17.A1	Mil	9_24	2009
9_1151	ecotypes	MIL.24.A	Mil	9_24	2009
9_1152	ecotypes	PAR.29.B2	Mil	9_24	2009
9_1153	ecotypes	PAR.13.A	Par	9_25	2009
9_1154	ecotypes	SILLow.8	Par	9_25	2009
9_1155	ecotypes	PAR.7.B1	Par	9_25	2009
9_1156	ecotypes	SILLow.5	Par	9_25	2009
9_1157	ecotypes	SILLow.1	Par	9_25	2009
9_1158	ecotypes	MIL.24.A	Par	9_25	2009
9_1159	ecotypes	MAH.37.A	Par	9_25	2009
9_1160	ecotypes	MIL.32.A1	Par	9_25	2009
9_1161	ecotypes	JAM.19.B	Par	9_25	2009
9_1162	ecotypes	JAM.15.A	Par	9_25	2009
9_1163	ecotypes	MIL.21.B2	Par	9_25	2009
9_1164	ecotypes	MAH.38.B	Par	9_25	2009
9_1165	ecotypes	MAH.16.A	Par	9_25	2009
9_1166	ecotypes	MIL.50.A	Par	9_25	2009
9_1167	ecotypes	MAH.48.A	Par	9_25	2009
9_1168	ecotypes	MIL.60.A	Par	9_25	2009
9_1169	ecotypes	SILLow.7	Par	9_25	2009
9_1170	ecotypes	JAM.6.A	Par	9_25	2009
9_1171	ecotypes	JAM.26.A	Par	9_25	2009
9_1172	ecotypes	MAH.5.A	Par	9_25	2009
9_1173	ecotypes	JAM.1.A	Par	9_25	2009
9_1174	ecotypes	MIL.70.A	Par	9_25	2009
9_1175	ecotypes	MIL.54.A	Par	9_25	2009
9_1176	ecotypes	PAR.22.A2	Par	9_25	2009
9_1177	ecotypes	PAR.21.B2	Par	9_25	2009
9_1178	ecotypes	SILupper.2	Par	9_25	2009
9_1179	ecotypes	MAH.13.A	Par	9_25	2009
9_1180	ecotypes	SILLow.3	Par	9_25	2009
9_1181	ecotypes	PAR.8.B1	Par	9_25	2009
9_1182	ecotypes	MIL.20.B	Par	9_25	2009
9_1183	ecotypes	JAM.7.B	Par	9_25	2009
9_1184	ecotypes	SILLow.6	Par	9_25	2009
9_1185	ecotypes	JAM.17.A	Par	9_25	2009
9_1186	ecotypes	SILLow.2	Par	9_25	2009
9_1187	ecotypes	PAR.9.A1	Par	9_25	2009
9_1188	ecotypes	MIL.68.B	Par	9_25	2009
9_1189	ecotypes	JAM.40.A	Par	9_25	2009
9_1190	ecotypes	JAM.16.A	Par	9_25	2009
9_1191	ecotypes	PAR.19.B	Par	9_25	2009
9_1192	ecotypes	MAH.46.A	Par	9_25	2009
9_1193	ecotypes	MAH.11.A	Par	9_25	2009
9_1194	ecotypes	PAR.17.A1	Par	9_25	2009
9_1195	ecotypes	PAR.29.B2	Par	9_25	2009
9_1196	ecotypes	MAH.8.A1	Par	9_25	2009
9_1197	ecotypes	MIL.53.A	Par	9_25	2009
9_1198	ecotypes	PAR.10.A6	Par	9_25	2009
9_1199	ecotypes	MAH.9.B	Par	9_25	2009
9_1200	ecotypes	JAM.22.A	Par	9_25	2009
9_1201	ecotypes	SILLow.7	Sil	9_26	2009
9_1202	ecotypes	SILLow.6	Sil	9_26	2009
9_1203	ecotypes	MAH.38.B	Sil	9_26	2009
9_1204	ecotypes	SILLow.8	Sil	9_26	2009
9_1205	ecotypes	MIL.68.B	Sil	9_26	2009
9_1206	ecotypes	MIL.32.A1	Sil	9_26	2009
9_1207	ecotypes	MAH.46.A	Sil	9_26	2009
9_1208	ecotypes	PAR.19.B	Sil	9_26	2009
9_1209	ecotypes	PAR.22.A2	Sil	9_26	2009
9_1210	ecotypes	SILLow.1	Sil	9_26	2009
9_1211	ecotypes	JAM.16.A	Sil	9_26	2009
9_1212	ecotypes	MAH.9.B	Sil	9_26	2009
9_1213	ecotypes	PAR.10.A6	Sil	9_26	2009
9_1214	ecotypes	JAM.40.A	Sil	9_26	2009
9_1215	ecotypes	MAH.16.A	Sil	9_26	2009
9_1216	ecotypes	SILLow.3	Sil	9_26	2009
9_1217	ecotypes	MIL.60.A	Sil	9_26	2009
9_1218	ecotypes	PAR.9.A1	Sil	9_26	2009
9_1219	ecotypes	MIL.53.A	Sil	9_26	2009
9_1220	ecotypes	PAR.17.A1	Sil	9_26	2009
9_1221	ecotypes	PAR.13.A	Sil	9_26	2009
9_1222	ecotypes	JAM.15.A	Sil	9_26	2009
9_1223	ecotypes	SILLow.2	Sil	9_26	2009
9_1224	ecotypes	JAM.22.A	Sil	9_26	2009
9_1225	ecotypes	MIL.54.A	Sil	9_26	2009
9_1226	ecotypes	MAH.8.A1	Sil	9_26	2009
9_1227	ecotypes	MAH.5.A	Sil	9_26	2009
9_1228	ecotypes	PAR.29.B2	Sil	9_26	2009
9_1229	ecotypes	MAH.13.A	Sil	9_26	2009
9_1230	ecotypes	JAM.19.B	Sil	9_26	2009
9_1231	ecotypes	MAH.37.A	Sil	9_26	2009
9_1232	ecotypes	JAM.17.A	Sil	9_26	2009
9_1233	ecotypes	MAH.11.A	Sil	9_26	2009
9_1234	ecotypes	JAM.1.A	Sil	9_26	2009
9_1235	ecotypes	MAH.48.A	Sil	9_26	2009
9_1236	ecotypes	PAR.8.B1	Sil	9_26	2009
9_1237	ecotypes	SILLow.5	Sil	9_26	2009
9_1238	ecotypes	MIL.50.A	Sil	9_26	2009
9_1239	ecotypes	MIL.20.B	Sil	9_26	2009
9_1240	ecotypes	MIL.21.B2	Sil	9_26	2009
9_1241	ecotypes	JAM.7.B	Sil	9_26	2009
9_1242	ecotypes	MIL.24.A	Sil	9_26	2009
9_1243	ecotypes	PAR.7.B1	Sil	9_26	2009
9_1244	ecotypes	SILupper.2	Sil	9_26	2009
9_1245	ecotypes	JAM.6.A	Sil	9_26	2009
9_1246	ecotypes	PAR.21.B2	Sil	9_26	2009
9_1247	ecotypes	JAM.26.A	Sil	9_26	2009
9_1248	ecotypes	MIL.70.A	Sil	9_26	2009
9_1249	ecotypes	PAR.22.A2	Par	9_27	2009
9_1250	ecotypes	MIL.70.A	Par	9_27	2009
9_1251	ecotypes	JAM.17.A	Par	9_27	2009
9_1252	ecotypes	MAH.11.A	Par	9_27	2009
9_1253	ecotypes	MIL.24.A	Par	9_27	2009
9_1254	ecotypes	MAH.9.B	Par	9_27	2009
9_1255	ecotypes	JAM.19.B	Par	9_27	2009
9_1256	ecotypes	MAH.13.A	Par	9_27	2009
9_1257	ecotypes	MIL.20.B	Par	9_27	2009
9_1258	ecotypes	PAR.13.A	Par	9_27	2009
9_1259	ecotypes	SILLow.1	Par	9_27	2009
9_1260	ecotypes	SILLow.7	Par	9_27	2009
9_1261	ecotypes	SILupper.2	Par	9_27	2009
9_1262	ecotypes	PAR.21.B2	Par	9_27	2009
9_1263	ecotypes	JAM.15.A	Par	9_27	2009
9_1264	ecotypes	MIL.21.B2	Par	9_27	2009
9_1265	ecotypes	SILLow.8	Par	9_27	2009
9_1266	ecotypes	SILLow.3	Par	9_27	2009
9_1267	ecotypes	PAR.10.A6	Par	9_27	2009
9_1268	ecotypes	MAH.16.A	Par	9_27	2009
9_1269	ecotypes	JAM.7.B	Par	9_27	2009
9_1270	ecotypes	PAR.9.A1	Par	9_27	2009
9_1271	ecotypes	JAM.22.A	Par	9_27	2009
9_1272	ecotypes	MIL.60.A	Par	9_27	2009
9_1273	ecotypes	MAH.8.A1	Par	9_27	2009
9_1274	ecotypes	MIL.32.A1	Par	9_27	2009
9_1275	ecotypes	MIL.54.A	Par	9_27	2009
9_1276	ecotypes	MAH.48.A	Par	9_27	2009
9_1277	ecotypes	PAR.19.B	Par	9_27	2009
9_1278	ecotypes	PAR.29.B2	Par	9_27	2009
9_1279	ecotypes	MAH.38.B	Par	9_27	2009
9_1280	ecotypes	JAM.16.A	Par	9_27	2009
9_1281	ecotypes	PAR.8.B1	Par	9_27	2009
9_1282	ecotypes	PAR.7.B1	Par	9_27	2009
9_1283	ecotypes	SILLow.6	Par	9_27	2009
9_1284	ecotypes	JAM.1.A	Par	9_27	2009
9_1285	ecotypes	PAR.17.A1	Par	9_27	2009
9_1286	ecotypes	MAH.46.A	Par	9_27	2009
9_1287	ecotypes	MIL.50.A	Par	9_27	2009
9_1288	ecotypes	MIL.53.A	Par	9_27	2009
9_1289	ecotypes	JAM.26.A	Par	9_27	2009
9_1290	ecotypes	SILLow.2	Par	9_27	2009
9_1291	ecotypes	MAH.5.A	Par	9_27	2009
9_1292	ecotypes	MIL.68.B	Par	9_27	2009
9_1293	ecotypes	JAM.40.A	Par	9_27	2009
9_1294	ecotypes	JAM.6.A	Par	9_27	2009
9_1295	ecotypes	SILLow.5	Par	9_27	2009
9_1296	ecotypes	MAH.37.A	Par	9_27	2009
9_1297	ecotypes	MAH.5.A	Mah	9_28	2009
9_1298	ecotypes	PAR.9.A1	Mah	9_28	2009
9_1299	ecotypes	MAH.38.B	Mah	9_28	2009
9_1300	ecotypes	PAR.22.A2	Mah	9_28	2009
9_1301	ecotypes	PAR.17.A1	Mah	9_28	2009
9_1302	ecotypes	PAR.8.B1	Mah	9_28	2009
9_1303	ecotypes	JAM.40.A	Mah	9_28	2009
9_1304	ecotypes	SILLow.1	Mah	9_28	2009
9_1305	ecotypes	MAH.37.A	Mah	9_28	2009
9_1306	ecotypes	SILLow.6	Mah	9_28	2009
9_1307	ecotypes	JAM.22.A	Mah	9_28	2009
9_1308	ecotypes	MIL.50.A	Mah	9_28	2009
9_1309	ecotypes	JAM.17.A	Mah	9_28	2009
9_1310	ecotypes	MIL.24.A	Mah	9_28	2009
9_1311	ecotypes	PAR.13.A	Mah	9_28	2009
9_1312	ecotypes	MAH.9.B	Mah	9_28	2009
9_1313	ecotypes	SILLow.8	Mah	9_28	2009
9_1314	ecotypes	MIL.68.B	Mah	9_28	2009
9_1315	ecotypes	SILLow.7	Mah	9_28	2009
9_1316	ecotypes	SILLow.5	Mah	9_28	2009
9_1317	ecotypes	JAM.16.A	Mah	9_28	2009
9_1318	ecotypes	MIL.60.A	Mah	9_28	2009
9_1319	ecotypes	PAR.10.A6	Mah	9_28	2009
9_1320	ecotypes	MIL.21.B2	Mah	9_28	2009
9_1321	ecotypes	JAM.15.A	Mah	9_28	2009
9_1322	ecotypes	JAM.7.B	Mah	9_28	2009
9_1323	ecotypes	MAH.48.A	Mah	9_28	2009
9_1324	ecotypes	SILLow.3	Mah	9_28	2009
9_1325	ecotypes	JAM.26.A	Mah	9_28	2009
9_1326	ecotypes	JAM.1.A	Mah	9_28	2009
9_1327	ecotypes	MIL.70.A	Mah	9_28	2009
9_1328	ecotypes	SILLow.2	Mah	9_28	2009
9_1329	ecotypes	PAR.7.B1	Mah	9_28	2009
9_1330	ecotypes	MAH.13.A	Mah	9_28	2009
9_1331	ecotypes	JAM.19.B	Mah	9_28	2009
9_1332	ecotypes	MIL.20.B	Mah	9_28	2009
9_1333	ecotypes	MAH.16.A	Mah	9_28	2009
9_1334	ecotypes	PAR.21.B2	Mah	9_28	2009
9_1335	ecotypes	SILupper.2	Mah	9_28	2009
9_1336	ecotypes	MIL.53.A	Mah	9_28	2009
9_1337	ecotypes	MIL.32.A1	Mah	9_28	2009
9_1338	ecotypes	MIL.54.A	Mah	9_28	2009
9_1339	ecotypes	MAH.8.A1	Mah	9_28	2009
9_1340	ecotypes	MAH.46.A	Mah	9_28	2009
9_1341	ecotypes	JAM.6.A	Mah	9_28	2009
9_1342	ecotypes	PAR.19.B	Mah	9_28	2009
9_1343	ecotypes	MAH.11.A	Mah	9_28	2009
9_1344	ecotypes	PAR.29.B2	Mah	9_28	2009
9_1345	ecotypes	MAH.13.A	Jam	9_29	2009
9_1346	ecotypes	JAM.17.A	Jam	9_29	2009
9_1347	ecotypes	PAR.22.A2	Jam	9_29	2009
9_1348	ecotypes	MIL.53.A	Jam	9_29	2009
9_1349	ecotypes	JAM.1.A	Jam	9_29	2009
9_1350	ecotypes	JAM.16.A	Jam	9_29	2009
9_1351	ecotypes	SILLow.5	Jam	9_29	2009
9_1352	ecotypes	SILupper.2	Jam	9_29	2009
9_1353	ecotypes	MIL.50.A	Jam	9_29	2009
9_1354	ecotypes	JAM.7.B	Jam	9_29	2009
9_1355	ecotypes	MAH.11.A	Jam	9_29	2009
9_1356	ecotypes	PAR.19.B	Jam	9_29	2009
9_1357	ecotypes	MIL.24.A	Jam	9_29	2009
9_1358	ecotypes	SILLow.6	Jam	9_29	2009
9_1359	ecotypes	MIL.20.B	Jam	9_29	2009
9_1360	ecotypes	JAM.26.A	Jam	9_29	2009
9_1361	ecotypes	SILLow.3	Jam	9_29	2009
9_1362	ecotypes	MAH.37.A	Jam	9_29	2009
9_1363	ecotypes	MIL.60.A	Jam	9_29	2009
